peak_1	h_1	k_1	l_1	peak_2	h_2	k_2	l_2	peak_3	h_3	k_3	l_3	peak_4	h_4	k_4	l_4	peak_5	h_5	k_5	l_5	peak_6	h_6	k_6	l_6	space_group	Space_code
1.993334	1.0	1.0	0.0	1.150852	2.0	1.0	1.0	0.891446	3.0	1.0	0.0	1.4095	2.0	0.0	0.0	0.996667	2.0	2.0	0.0	0.813775	2.0	2.0	2.0	Im3m	8
1.989798	1.0	1.0	0.0	1.148811	2.0	1.0	1.0	0.889865	3.0	1.0	0.0	1.407	2.0	0.0	0.0	0.994899	2.0	2.0	0.0	0.812332	2.0	2.0	2.0	Im3m	8
1.987677	1.0	1.0	0.0	1.147586	2.0	1.0	1.0	0.888916	3.0	1.0	0.0	1.4055	2.0	0.0	0.0	0.993839	2.0	2.0	0.0	0.811466	2.0	2.0	2.0	Im3m	8
2.01879	1.0	1.0	0.0	1.165549	2.0	1.0	1.0	0.90283	3.0	1.0	0.0	1.4275	2.0	0.0	0.0	1.009395	2.0	2.0	0.0	0.824168	2.0	2.0	2.0	Im3m	8
2.022608	1.0	1.0	0.0	1.167753	2.0	1.0	1.0	0.904538	3.0	1.0	0.0	1.4302	2.0	0.0	0.0	1.011304	2.0	2.0	0.0	0.825726	2.0	2.0	2.0	Im3m	8
2.026144	1.0	1.0	0.0	1.169795	2.0	1.0	1.0	0.906119	3.0	1.0	0.0	1.4327	2.0	0.0	0.0	1.013072	2.0	2.0	0.0	0.82717	2.0	2.0	2.0	Im3m	8
2.026427	1.0	1.0	0.0	1.169958	2.0	1.0	1.0	0.906246	3.0	1.0	0.0	1.4329	2.0	0.0	0.0	1.013213	2.0	2.0	0.0	0.827285	2.0	2.0	2.0	Im3m	8
2.021689	1.0	1.0	0.0	1.167223	2.0	1.0	1.0	0.904127	3.0	1.0	0.0	1.42955	2.0	0.0	0.0	1.010845	2.0	2.0	0.0	0.825351	2.0	2.0	2.0	Im3m	8
2.014123	1.0	1.0	0.0	1.162854	2.0	1.0	1.0	0.900743	3.0	1.0	0.0	1.4242	2.0	0.0	0.0	1.007062	2.0	2.0	0.0	0.822262	2.0	2.0	2.0	Im3m	8
2.00882	1.0	1.0	0.0	1.159793	2.0	1.0	1.0	0.898371	3.0	1.0	0.0	1.42045	2.0	0.0	0.0	1.00441	2.0	2.0	0.0	0.820097	2.0	2.0	2.0	Im3m	8
2.00387	1.0	1.0	0.0	1.156935	2.0	1.0	1.0	0.896158	3.0	1.0	0.0	1.41695	2.0	0.0	0.0	1.001935	2.0	2.0	0.0	0.818076	2.0	2.0	2.0	Im3m	8
2.000052	1.0	1.0	0.0	1.15473	2.0	1.0	1.0	0.89445	3.0	1.0	0.0	1.41425	2.0	0.0	0.0	1.000026	2.0	2.0	0.0	0.816518	2.0	2.0	2.0	Im3m	8
1.99496	1.0	1.0	0.0	1.151791	2.0	1.0	1.0	0.892173	3.0	1.0	0.0	1.41065	2.0	0.0	0.0	0.99748	2.0	2.0	0.0	0.814439	2.0	2.0	2.0	Im3m	8
2.026002	1.0	1.0	0.0	1.169713	2.0	1.0	1.0	0.906056	3.0	1.0	0.0	1.4326	2.0	0.0	0.0	1.013001	2.0	2.0	0.0	0.827112	2.0	2.0	2.0	Im3m	8
2.018366	1.0	1.0	0.0	1.165304	2.0	1.0	1.0	0.902641	3.0	1.0	0.0	1.4272	2.0	0.0	0.0	1.009183	2.0	2.0	0.0	0.823994	2.0	2.0	2.0	Im3m	8
2.012992	1.0	1.0	0.0	1.162201	2.0	1.0	1.0	0.900237	3.0	1.0	0.0	1.4234	2.0	0.0	0.0	1.006496	2.0	2.0	0.0	0.8218	2.0	2.0	2.0	Im3m	8
2.0079	1.0	1.0	0.0	1.159262	2.0	1.0	1.0	0.89796	3.0	1.0	0.0	1.4198	2.0	0.0	0.0	1.00395	2.0	2.0	0.0	0.819722	2.0	2.0	2.0	Im3m	8
2.00387	1.0	1.0	0.0	1.156935	2.0	1.0	1.0	0.896158	3.0	1.0	0.0	1.41695	2.0	0.0	0.0	1.001935	2.0	2.0	0.0	0.818076	2.0	2.0	2.0	Im3m	8
1.998284	1.0	1.0	0.0	1.15371	2.0	1.0	1.0	0.89366	3.0	1.0	0.0	1.413	2.0	0.0	0.0	0.999142	2.0	2.0	0.0	0.815796	2.0	2.0	2.0	Im3m	8
2.030528	1.0	1.0	0.0	1.172326	2.0	1.0	1.0	0.90808	3.0	1.0	0.0	1.4358	2.0	0.0	0.0	1.015264	2.0	2.0	0.0	0.828959	2.0	2.0	2.0	Im3m	8
2.022255	1.0	1.0	0.0	1.167549	2.0	1.0	1.0	0.90438	3.0	1.0	0.0	1.42995	2.0	0.0	0.0	1.011127	2.0	2.0	0.0	0.825582	2.0	2.0	2.0	Im3m	8
2.016315	1.0	1.0	0.0	1.16412	2.0	1.0	1.0	0.901723	3.0	1.0	0.0	1.42575	2.0	0.0	0.0	1.008158	2.0	2.0	0.0	0.823157	2.0	2.0	2.0	Im3m	8
2.010587	1.0	1.0	0.0	1.160813	2.0	1.0	1.0	0.899162	3.0	1.0	0.0	1.4217	2.0	0.0	0.0	1.005294	2.0	2.0	0.0	0.820819	2.0	2.0	2.0	Im3m	8
2.006274	1.0	1.0	0.0	1.158323	2.0	1.0	1.0	0.897233	3.0	1.0	0.0	1.41865	2.0	0.0	0.0	1.003137	2.0	2.0	0.0	0.819058	2.0	2.0	2.0	Im3m	8
2.002314	1.0	1.0	0.0	1.156037	2.0	1.0	1.0	0.895462	3.0	1.0	0.0	1.41585	2.0	0.0	0.0	1.001157	2.0	2.0	0.0	0.817441	2.0	2.0	2.0	Im3m	8
2.073265	1.0	1.0	1.0	1.7955	2.0	0.0	0.0	0.802972	4.0	2.0	0.0	0.823832	3.0	3.0	1.0	1.082727	3.0	1.0	1.0	1.26961	2.0	2.0	0.0	Fm3m	4
2.022608	1.0	1.0	0.0	1.167753	2.0	1.0	1.0	0.904538	3.0	1.0	0.0	1.4302	2.0	0.0	0.0	1.011304	2.0	2.0	0.0	0.825726	2.0	2.0	2.0	Im3m	8
2.020911	1.0	1.0	0.0	1.166774	2.0	1.0	1.0	0.903779	3.0	1.0	0.0	1.429	2.0	0.0	0.0	1.010456	2.0	2.0	0.0	0.825034	2.0	2.0	2.0	Im3m	8
2.01879	1.0	1.0	0.0	1.165549	2.0	1.0	1.0	0.90283	3.0	1.0	0.0	1.4275	2.0	0.0	0.0	1.009395	2.0	2.0	0.0	0.824168	2.0	2.0	2.0	Im3m	8
2.028689	1.0	1.0	0.0	1.171264	2.0	1.0	1.0	0.907257	3.0	1.0	0.0	1.4345	2.0	0.0	0.0	1.014345	2.0	2.0	0.0	0.828209	2.0	2.0	2.0	Im3m	8
2.031518	1.0	1.0	0.0	1.172897	2.0	1.0	1.0	0.908522	3.0	1.0	0.0	1.4365	2.0	0.0	0.0	1.015759	2.0	2.0	0.0	0.829364	2.0	2.0	2.0	Im3m	8
2.035053	1.0	1.0	0.0	1.174939	2.0	1.0	1.0	0.910104	3.0	1.0	0.0	1.439	2.0	0.0	0.0	1.017527	2.0	2.0	0.0	0.830807	2.0	2.0	2.0	Im3m	8
2.037882	1.0	1.0	0.0	1.176572	2.0	1.0	1.0	0.911368	3.0	1.0	0.0	1.441	2.0	0.0	0.0	1.018941	2.0	2.0	0.0	0.831962	2.0	2.0	2.0	Im3m	8
0.771316	3.0	2.0	1.0	2.04071	1.0	1.0	0.0	1.178205	2.0	1.0	1.0	0.912633	3.0	1.0	0.0	1.443	2.0	0.0	0.0	1.020355	2.0	2.0	0.0	Im3m	8
2.075574	1.0	1.0	1.0	1.7975	2.0	0.0	0.0	0.803866	4.0	2.0	0.0	0.82475	3.0	3.0	1.0	1.083933	3.0	1.0	1.0	1.271024	2.0	2.0	0.0	Fm3m	4
2.068646	1.0	1.0	1.0	1.7915	2.0	0.0	0.0	0.801183	4.0	2.0	0.0	0.821997	3.0	3.0	1.0	1.080315	3.0	1.0	1.0	1.266782	2.0	2.0	0.0	Fm3m	4
2.060563	1.0	1.0	1.0	1.7845	2.0	0.0	0.0	0.798053	4.0	2.0	0.0	0.818785	3.0	3.0	1.0	1.076094	3.0	1.0	1.0	1.261832	2.0	2.0	0.0	Fm3m	4
2.053635	1.0	1.0	1.0	0.795369	4.0	2.0	0.0	1.7785	2.0	0.0	0.0	0.816032	3.0	3.0	1.0	1.072476	3.0	1.0	1.0	1.257589	2.0	2.0	0.0	Fm3m	4
2.050171	1.0	1.0	1.0	0.794028	4.0	2.0	0.0	1.7755	2.0	0.0	0.0	0.814655	3.0	3.0	1.0	1.070667	3.0	1.0	1.0	1.255468	2.0	2.0	0.0	Fm3m	4
2.046707	1.0	1.0	1.0	0.792686	4.0	2.0	0.0	1.7725	2.0	0.0	0.0	0.813279	3.0	3.0	1.0	1.068858	3.0	1.0	1.0	1.253347	2.0	2.0	0.0	Fm3m	4
2.043243	1.0	1.0	1.0	0.791344	4.0	2.0	0.0	1.7695	2.0	0.0	0.0	0.811902	3.0	3.0	1.0	1.067049	3.0	1.0	1.0	1.251225	2.0	2.0	0.0	Fm3m	4
2.039778	1.0	1.0	1.0	0.790003	4.0	2.0	0.0	1.7665	2.0	0.0	0.0	0.810526	3.0	3.0	1.0	1.06524	3.0	1.0	1.0	1.249104	2.0	2.0	0.0	Fm3m	4
2.036314	1.0	1.0	1.0	0.788661	4.0	2.0	0.0	1.7635	2.0	0.0	0.0	0.809149	3.0	3.0	1.0	1.06343	3.0	1.0	1.0	1.246983	2.0	2.0	0.0	Fm3m	4
2.03285	1.0	1.0	1.0	0.78732	4.0	2.0	0.0	1.7605	2.0	0.0	0.0	0.807773	3.0	3.0	1.0	1.061621	3.0	1.0	1.0	1.244861	2.0	2.0	0.0	Fm3m	4
2.028809	1.0	1.0	1.0	0.785754	4.0	2.0	0.0	1.757	2.0	0.0	0.0	0.806167	3.0	3.0	1.0	1.059511	3.0	1.0	1.0	1.242387	2.0	2.0	0.0	Fm3m	4
2.025922	1.0	1.0	1.0	0.784636	4.0	2.0	0.0	1.7545	2.0	0.0	0.0	0.80502	3.0	3.0	1.0	1.058003	3.0	1.0	1.0	1.240619	2.0	2.0	0.0	Fm3m	4
2.023035	1.0	1.0	1.0	0.783518	4.0	2.0	0.0	1.752	2.0	0.0	0.0	0.803873	3.0	3.0	1.0	1.056496	3.0	1.0	1.0	1.238851	2.0	2.0	0.0	Fm3m	4
2.019571	1.0	1.0	1.0	0.782177	4.0	2.0	0.0	1.749	2.0	0.0	0.0	0.802496	3.0	3.0	1.0	1.054687	3.0	1.0	1.0	1.23673	2.0	2.0	0.0	Fm3m	4
2.017262	1.0	1.0	1.0	0.781282	4.0	2.0	0.0	1.747	2.0	0.0	0.0	0.801579	3.0	3.0	1.0	1.053481	3.0	1.0	1.0	1.235316	2.0	2.0	0.0	Fm3m	4
2.014952	1.0	1.0	1.0	0.780388	4.0	2.0	0.0	0.800661	3.0	3.0	1.0	1.745	2.0	0.0	0.0	1.052275	3.0	1.0	1.0	1.233901	2.0	2.0	0.0	Fm3m	4
2.012066	1.0	1.0	1.0	0.77927	4.0	2.0	0.0	0.799514	3.0	3.0	1.0	1.7425	2.0	0.0	0.0	1.050767	3.0	1.0	1.0	1.232134	2.0	2.0	0.0	Fm3m	4
2.009179	1.0	1.0	1.0	0.778152	4.0	2.0	0.0	0.798367	3.0	3.0	1.0	1.74	2.0	0.0	0.0	1.049259	3.0	1.0	1.0	1.230366	2.0	2.0	0.0	Fm3m	4
2.007447	1.0	1.0	1.0	0.777481	4.0	2.0	0.0	0.797679	3.0	3.0	1.0	1.7385	2.0	0.0	0.0	1.048355	3.0	1.0	1.0	1.229305	2.0	2.0	0.0	Fm3m	4
0.776586	4.0	2.0	0.0	2.005138	1.0	1.0	1.0	0.796761	3.0	3.0	1.0	1.7365	2.0	0.0	0.0	1.047149	3.0	1.0	1.0	1.227891	2.0	2.0	0.0	Fm3m	4
0.775468	4.0	2.0	0.0	2.002251	1.0	1.0	1.0	0.795614	3.0	3.0	1.0	1.734	2.0	0.0	0.0	1.045641	3.0	1.0	1.0	1.226123	2.0	2.0	0.0	Fm3m	4
2.075574	1.0	1.0	1.0	1.7975	2.0	0.0	0.0	0.803866	4.0	2.0	0.0	0.82475	3.0	3.0	1.0	1.083933	3.0	1.0	1.0	1.271024	2.0	2.0	0.0	Fm3m	4
2.068646	1.0	1.0	1.0	1.7915	2.0	0.0	0.0	0.801183	4.0	2.0	0.0	0.821997	3.0	3.0	1.0	1.080315	3.0	1.0	1.0	1.266782	2.0	2.0	0.0	Fm3m	4
2.060563	1.0	1.0	1.0	1.7845	2.0	0.0	0.0	0.798053	4.0	2.0	0.0	0.818785	3.0	3.0	1.0	1.076094	3.0	1.0	1.0	1.261832	2.0	2.0	0.0	Fm3m	4
2.053635	1.0	1.0	1.0	0.795369	4.0	2.0	0.0	1.7785	2.0	0.0	0.0	0.816032	3.0	3.0	1.0	1.072476	3.0	1.0	1.0	1.257589	2.0	2.0	0.0	Fm3m	4
2.050171	1.0	1.0	1.0	0.794028	4.0	2.0	0.0	1.7755	2.0	0.0	0.0	0.814655	3.0	3.0	1.0	1.070667	3.0	1.0	1.0	1.255468	2.0	2.0	0.0	Fm3m	4
2.046707	1.0	1.0	1.0	0.792686	4.0	2.0	0.0	1.7725	2.0	0.0	0.0	0.813279	3.0	3.0	1.0	1.068858	3.0	1.0	1.0	1.253347	2.0	2.0	0.0	Fm3m	4
2.043243	1.0	1.0	1.0	0.791344	4.0	2.0	0.0	1.7695	2.0	0.0	0.0	0.811902	3.0	3.0	1.0	1.067049	3.0	1.0	1.0	1.251225	2.0	2.0	0.0	Fm3m	4
2.039778	1.0	1.0	1.0	0.790003	4.0	2.0	0.0	1.7665	2.0	0.0	0.0	0.810526	3.0	3.0	1.0	1.06524	3.0	1.0	1.0	1.249104	2.0	2.0	0.0	Fm3m	4
2.036314	1.0	1.0	1.0	0.788661	4.0	2.0	0.0	1.7635	2.0	0.0	0.0	0.809149	3.0	3.0	1.0	1.06343	3.0	1.0	1.0	1.246983	2.0	2.0	0.0	Fm3m	4
2.03285	1.0	1.0	1.0	0.78732	4.0	2.0	0.0	1.7605	2.0	0.0	0.0	0.807773	3.0	3.0	1.0	1.061621	3.0	1.0	1.0	1.244861	2.0	2.0	0.0	Fm3m	4
2.028809	1.0	1.0	1.0	0.785754	4.0	2.0	0.0	1.757	2.0	0.0	0.0	0.806167	3.0	3.0	1.0	1.059511	3.0	1.0	1.0	1.242387	2.0	2.0	0.0	Fm3m	4
2.025922	1.0	1.0	1.0	0.784636	4.0	2.0	0.0	1.7545	2.0	0.0	0.0	0.80502	3.0	3.0	1.0	1.058003	3.0	1.0	1.0	1.240619	2.0	2.0	0.0	Fm3m	4
2.023035	1.0	1.0	1.0	0.783518	4.0	2.0	0.0	1.752	2.0	0.0	0.0	0.803873	3.0	3.0	1.0	1.056496	3.0	1.0	1.0	1.238851	2.0	2.0	0.0	Fm3m	4
2.019571	1.0	1.0	1.0	0.782177	4.0	2.0	0.0	1.749	2.0	0.0	0.0	0.802496	3.0	3.0	1.0	1.054687	3.0	1.0	1.0	1.23673	2.0	2.0	0.0	Fm3m	4
2.017262	1.0	1.0	1.0	0.781282	4.0	2.0	0.0	1.747	2.0	0.0	0.0	0.801579	3.0	3.0	1.0	1.053481	3.0	1.0	1.0	1.235316	2.0	2.0	0.0	Fm3m	4
2.014952	1.0	1.0	1.0	0.780388	4.0	2.0	0.0	0.800661	3.0	3.0	1.0	1.745	2.0	0.0	0.0	1.052275	3.0	1.0	1.0	1.233901	2.0	2.0	0.0	Fm3m	4
2.012066	1.0	1.0	1.0	0.77927	4.0	2.0	0.0	0.799514	3.0	3.0	1.0	1.7425	2.0	0.0	0.0	1.050767	3.0	1.0	1.0	1.232134	2.0	2.0	0.0	Fm3m	4
2.009179	1.0	1.0	1.0	0.778152	4.0	2.0	0.0	0.798367	3.0	3.0	1.0	1.74	2.0	0.0	0.0	1.049259	3.0	1.0	1.0	1.230366	2.0	2.0	0.0	Fm3m	4
2.007447	1.0	1.0	1.0	0.777481	4.0	2.0	0.0	0.797679	3.0	3.0	1.0	1.7385	2.0	0.0	0.0	1.048355	3.0	1.0	1.0	1.229305	2.0	2.0	0.0	Fm3m	4
0.776586	4.0	2.0	0.0	2.005138	1.0	1.0	1.0	0.796761	3.0	3.0	1.0	1.7365	2.0	0.0	0.0	1.047149	3.0	1.0	1.0	1.227891	2.0	2.0	0.0	Fm3m	4
0.775468	4.0	2.0	0.0	2.002251	1.0	1.0	1.0	0.795614	3.0	3.0	1.0	1.734	2.0	0.0	0.0	1.045641	3.0	1.0	1.0	1.226123	2.0	2.0	0.0	Fm3m	4
2.075574	1.0	1.0	1.0	1.7975	2.0	0.0	0.0	0.803866	4.0	2.0	0.0	0.82475	3.0	3.0	1.0	1.083933	3.0	1.0	1.0	1.271024	2.0	2.0	0.0	Fm3m	4
2.067491	1.0	1.0	1.0	1.7905	2.0	0.0	0.0	0.800736	4.0	2.0	0.0	0.821538	3.0	3.0	1.0	1.079712	3.0	1.0	1.0	1.266075	2.0	2.0	0.0	Fm3m	4
2.060563	1.0	1.0	1.0	1.7845	2.0	0.0	0.0	0.798053	4.0	2.0	0.0	0.818785	3.0	3.0	1.0	1.076094	3.0	1.0	1.0	1.261832	2.0	2.0	0.0	Fm3m	4
2.05248	1.0	1.0	1.0	0.794922	4.0	2.0	0.0	1.7775	2.0	0.0	0.0	0.815573	3.0	3.0	1.0	1.071873	3.0	1.0	1.0	1.256882	2.0	2.0	0.0	Fm3m	4
2.046129	1.0	1.0	1.0	0.792462	4.0	2.0	0.0	1.772	2.0	0.0	0.0	0.813049	3.0	3.0	1.0	1.068556	3.0	1.0	1.0	1.252993	2.0	2.0	0.0	Fm3m	4
2.038624	1.0	1.0	1.0	0.789556	4.0	2.0	0.0	1.7655	2.0	0.0	0.0	0.810067	3.0	3.0	1.0	1.064637	3.0	1.0	1.0	1.248397	2.0	2.0	0.0	Fm3m	4
2.031696	1.0	1.0	1.0	0.786872	4.0	2.0	0.0	1.7595	2.0	0.0	0.0	0.807314	3.0	3.0	1.0	1.061018	3.0	1.0	1.0	1.244154	2.0	2.0	0.0	Fm3m	4
2.024767	1.0	1.0	1.0	0.784189	4.0	2.0	0.0	1.7535	2.0	0.0	0.0	0.804561	3.0	3.0	1.0	1.0574	3.0	1.0	1.0	1.239912	2.0	2.0	0.0	Fm3m	4
2.017839	1.0	1.0	1.0	0.781506	4.0	2.0	0.0	1.7475	2.0	0.0	0.0	0.801808	3.0	3.0	1.0	1.053782	3.0	1.0	1.0	1.235669	2.0	2.0	0.0	Fm3m	4
2.011488	1.0	1.0	1.0	0.779046	4.0	2.0	0.0	0.799284	3.0	3.0	1.0	1.742	2.0	0.0	0.0	1.050466	3.0	1.0	1.0	1.23178	2.0	2.0	0.0	Fm3m	4
2.006292	1.0	1.0	1.0	0.777034	4.0	2.0	0.0	0.79722	3.0	3.0	1.0	1.7375	2.0	0.0	0.0	1.047752	3.0	1.0	1.0	1.228598	2.0	2.0	0.0	Fm3m	4
3.303021	1.0	1.0	1.0	2.8605	2.0	0.0	0.0	1.724946	3.0	1.0	1.0	2.022679	2.0	2.0	0.0	0.79336	6.0	4.0	0.0	0.967026	5.0	3.0	1.0	Fm3m	4
3.060165	1.0	0.0	1.0	3.265	0.0	0.0	2.0	0.77391	3.0	1.0	5.0	3.464102	1.0	0.0	0.0	1.705465	1.0	1.0	2.0	1.84303	1.0	0.0	3.0	P6_3mmc	0
6.0795	0.0	0.0	2.0	3.153217	1.0	0.0	1.0	2.542566	1.0	0.0	3.0	1.800442	1.0	1.0	2.0	2.876373	1.0	0.0	2.0	1.950271	1.0	0.0	5.0	P6_3mmc	0
3.057647	1.0	1.0	1.0	2.648	2.0	0.0	0.0	1.596804	3.0	1.0	1.0	1.872419	2.0	2.0	0.0	0.895187	5.0	3.0	1.0	0.798402	6.0	2.0	2.0	Fm3m	4
2.863513	1.0	0.0	1.0	3.035	0.0	0.0	2.0	3.247595	1.0	0.0	0.0	1.595143	1.0	1.0	2.0	1.717306	1.0	0.0	3.0	1.875	1.0	1.0	0.0	P6_3mmc	0
2.876373	1.0	0.0	2.0	3.153217	1.0	0.0	1.0	3.03975	0.0	0.0	4.0	1.601983	1.0	1.0	4.0	1.885	1.0	1.0	0.0	2.542566	1.0	0.0	3.0	P6_3mmc	0
2.858173	1.0	1.0	1.0	2.47525	2.0	0.0	0.0	0.782743	6.0	2.0	0.0	1.492632	3.0	1.0	1.0	0.836787	5.0	3.0	1.0	1.750266	2.0	2.0	0.0	Fm3m	4
2.852145	1.0	1.0	1.0	2.47003	2.0	0.0	0.0	0.781092	6.0	2.0	0.0	1.489484	3.0	1.0	1.0	0.835023	5.0	3.0	1.0	1.746575	2.0	2.0	0.0	Fm3m	4
2.851879	1.0	1.0	1.0	2.4698	2.0	0.0	0.0	0.781019	6.0	2.0	0.0	1.489345	3.0	1.0	1.0	0.834945	5.0	3.0	1.0	1.746412	2.0	2.0	0.0	Fm3m	4
2.840563	1.0	1.0	1.0	0.77792	6.0	2.0	0.0	2.46	2.0	0.0	0.0	1.483436	3.0	1.0	1.0	0.831632	5.0	3.0	1.0	1.739483	2.0	2.0	0.0	Fm3m	4
2.846337	1.0	1.0	1.0	0.779501	6.0	2.0	0.0	2.465	2.0	0.0	0.0	1.486451	3.0	1.0	1.0	0.833322	5.0	3.0	1.0	1.743018	2.0	2.0	0.0	Fm3m	4
2.38151	1.0	0.0	1.0	2.5465	0.0	0.0	2.0	2.694205	1.0	0.0	0.0	1.436305	1.0	0.0	3.0	1.327441	1.0	1.0	2.0	1.5555	1.0	1.0	0.0	P6_3mmc	0
2.46851	1.0	1.0	0.0	1.425195	2.0	1.0	1.0	0.780611	4.0	2.0	0.0	0.933009	3.0	2.0	1.0	1.7455	2.0	0.0	0.0	1.103951	3.0	1.0	0.0	Im3m	8
2.54265	1.0	1.0	1.0	2.202	2.0	0.0	0.0	1.327856	3.0	1.0	1.0	1.557049	2.0	2.0	0.0	0.778525	4.0	4.0	0.0	1.010347	3.0	3.0	1.0	Fm3m	4
2.38151	1.0	0.0	1.0	2.5465	0.0	0.0	2.0	2.694205	1.0	0.0	0.0	1.436305	1.0	0.0	3.0	1.327441	1.0	1.0	2.0	1.5555	1.0	1.0	0.0	P6_3mmc	0
2.46851	1.0	1.0	0.0	1.425195	2.0	1.0	1.0	0.780611	4.0	2.0	0.0	0.933009	3.0	2.0	1.0	1.7455	2.0	0.0	0.0	1.103951	3.0	1.0	0.0	Im3m	8
2.48145	1.0	1.0	0.0	1.432666	2.0	1.0	1.0	0.784703	4.0	2.0	0.0	0.9379	3.0	2.0	1.0	1.75465	2.0	0.0	0.0	1.109738	3.0	1.0	0.0	Im3m	8
2.48244	1.0	1.0	0.0	1.433237	2.0	1.0	1.0	0.785016	4.0	2.0	0.0	0.938274	3.0	2.0	1.0	1.75535	2.0	0.0	0.0	1.110181	3.0	1.0	0.0	Im3m	8
2.481379	1.0	1.0	0.0	1.432625	2.0	1.0	1.0	0.784681	4.0	2.0	0.0	0.937873	3.0	2.0	1.0	1.7546	2.0	0.0	0.0	1.109707	3.0	1.0	0.0	Im3m	8
2.546115	1.0	1.0	1.0	2.205	2.0	0.0	0.0	1.329665	3.0	1.0	1.0	1.55917	2.0	2.0	0.0	0.779585	4.0	4.0	0.0	1.011723	3.0	3.0	1.0	Fm3m	4
2.474874	1.0	1.0	0.0	1.428869	2.0	1.0	1.0	0.782624	4.0	2.0	0.0	0.935414	3.0	2.0	1.0	1.75	2.0	0.0	0.0	1.106797	3.0	1.0	0.0	Im3m	8
2.322846	1.0	1.0	0.0	0.774282	4.0	1.0	1.0	1.341096	2.0	1.0	1.0	0.877953	3.0	2.0	1.0	0.774282	3.0	3.0	0.0	1.6425	2.0	0.0	0.0	Im3m	8
2.313653	1.0	1.0	0.0	0.771218	4.0	1.0	1.0	0.771218	3.0	3.0	0.0	1.335788	2.0	1.0	1.0	0.874479	3.0	2.0	1.0	1.636	2.0	0.0	0.0	Im3m	8
2.274055	1.0	1.0	0.0	1.312927	2.0	1.0	1.0	0.859512	3.0	2.0	1.0	1.608	2.0	0.0	0.0	1.016989	3.0	1.0	0.0	1.137028	2.0	2.0	0.0	Im3m	8
2.274763	1.0	1.0	0.0	1.313335	2.0	1.0	1.0	0.859779	3.0	2.0	1.0	1.6085	2.0	0.0	0.0	1.017305	3.0	1.0	0.0	1.137381	2.0	2.0	0.0	Im3m	8
2.235165	1.0	1.0	0.0	1.290473	2.0	1.0	1.0	0.844813	3.0	2.0	1.0	1.5805	2.0	0.0	0.0	0.999596	3.0	1.0	0.0	1.117582	2.0	2.0	0.0	Im3m	8
2.251666	1.0	1.0	1.0	1.95	2.0	0.0	0.0	1.175894	3.0	1.0	1.0	0.796084	4.0	2.0	2.0	1.378858	2.0	2.0	0.0	0.872067	4.0	2.0	0.0	Fm3m	4
2.225685	1.0	1.0	1.0	1.9275	2.0	0.0	0.0	0.786899	4.0	2.0	2.0	1.162326	3.0	1.0	1.0	1.362948	2.0	2.0	0.0	0.862004	4.0	2.0	0.0	Fm3m	4
2.218757	1.0	1.0	1.0	1.9215	2.0	0.0	0.0	0.784449	4.0	2.0	2.0	1.158708	3.0	1.0	1.0	1.358706	2.0	2.0	0.0	0.859321	4.0	2.0	0.0	Fm3m	4
2.212406	1.0	1.0	1.0	1.916	2.0	0.0	0.0	0.782204	4.0	2.0	2.0	1.155391	3.0	1.0	1.0	1.354817	2.0	2.0	0.0	0.856861	4.0	2.0	0.0	Fm3m	4
2.210097	1.0	1.0	1.0	0.781387	4.0	2.0	2.0	1.914	2.0	0.0	0.0	1.154185	3.0	1.0	1.0	1.353402	2.0	2.0	0.0	0.855967	4.0	2.0	0.0	Fm3m	4
2.459678	1.0	1.0	0.0	1.420096	2.0	1.0	1.0	0.777818	4.0	2.0	0.0	0.929671	3.0	2.0	1.0	1.739255	2.0	0.0	0.0	1.100001	3.0	1.0	0.0	Im3m	8
2.428726	1.0	0.0	4.0	2.313136	0.0	1.0	5.0	2.529433	0.0	0.0	9.0	1.321911	1.0	1.0	9.0	2.667051	1.0	0.0	1.0	1.5505	1.0	1.0	0.0	R3m	7
2.662124	1.0	0.0	1.0	2.77545	0.0	0.0	2.0	3.033774	1.0	0.0	0.0	1.481245	1.0	1.0	2.0	1.579678	1.0	0.0	3.0	0.7976	2.0	1.0	5.0	P6_3mmc	0
2.662124	1.0	0.0	1.0	2.77545	0.0	0.0	2.0	3.033774	1.0	0.0	0.0	1.481245	1.0	1.0	2.0	1.579678	1.0	0.0	3.0	0.7976	2.0	1.0	5.0	P6_3mmc	0
2.447968	1.0	0.0	1.0	2.60085	0.0	0.0	2.0	2.774399	1.0	0.0	0.0	1.363887	1.0	1.0	2.0	1.470368	1.0	0.0	3.0	1.6018	1.0	1.0	0.0	P6_3mmc	0
2.45651	1.0	0.0	1.0	2.61015	0.0	0.0	2.0	2.784012	1.0	0.0	0.0	1.368655	1.0	1.0	2.0	1.47558	1.0	0.0	3.0	1.60735	1.0	1.0	0.0	P6_3mmc	0
2.466596	1.0	0.0	1.0	0.771229	2.0	2.0	2.0	2.62115	0.0	0.0	2.0	2.795357	1.0	0.0	0.0	1.374284	1.0	1.0	2.0	1.481741	1.0	0.0	3.0	P6_3mmc	0
2.477545	1.0	0.0	1.0	0.770327	3.0	1.0	1.0	0.771834	1.0	1.0	6.0	2.63315	0.0	0.0	2.0	0.774634	2.0	2.0	2.0	2.807654	1.0	0.0	0.0	P6_3mmc	0
