peak_1	peak_2	peak_3	peak_4	peak_5	peak_6	codes
5.775622	3.746409	4.681107	4.749866	3.020404	2.2267330000000003	5
5.474739	4.619856	6.165432	3.8446559999999996	2.681292	4.092022	8
4.41286	2.564463	4.430752	4.784	2.683319	1.773811	8
4.522664	3.982	2.221235	2.390092	2.298711	1.7175470000000002	0
4.103632	3.5538499999999997	1.58933	1.6306180000000001	2.143052	2.512951	3
5.490973	5.8309999999999995	3.834226	4.7929770000000005	3.650583	3.436153	9
4.847068	3.1193500000000003	4.232133	3.5655419999999998	2.392414	2.371785	6
5.164194999999999	3.043944	3.9320000000000004	2.586613	2.4401409999999997	2.6733390000000004	0
6.116993	5.489115	4.22051	2.490109	3.420495	3.050472	6
5.648097	4.982716	4.382259	4.6056989999999995	4.822242	1.580472	8
4.495126	2.614252	5.068198	4.313392	5.387232	2.66704	8
4.9912220000000005	5.3055	5.6560120000000005	3.869539	3.2655	2.998895	9
4.359621000000001	3.7685	2.299627	2.016119	1.887785	2.672223	0
3.763576	3.13025	4.278165	3.016291	2.1545300000000003	2.28079	9
3.508432	2.9341530000000002	4.7638	4.552833	1.93547	2.3724250000000002	6
4.522076	4.232136000000001	3.343032	2.736477	3.805695	2.42274	4
4.60299	2.324729	4.63575	2.40325	1.84218	3.5931499999999996	1
4.069819	3.45952	4.623882	3.6083819999999998	2.4317789999999997	2.480106	9
5.678921000000001	3.707498	5.132307000000001	4.170502	2.996129	1.611567	5
4.929994	3.298254	3.272095	2.582773	1.9088910000000001	2.0369089999999996	3
5.935219	3.885923	3.908964	3.4223470000000002	2.2491909999999997	1.661194	3
5.0910779999999995	4.63281	4.442913	2.95054	3.064784	2.902694	9
4.340429	4.013287	2.055637	2.251936	3.33846	2.441036	4
5.223299000000001	2.889798	4.061372	2.8857749999999998	2.164403	2.19575	0
5.828928	5.048	3.044058	3.569474	1.706536	1.596318	3
4.564047	4.227636	3.9548870000000003	2.465254	3.503819	2.423994	4
5.746383	3.7388529999999998	5.19841	4.201788	3.0187429999999997	2.840839	5
11.316782	9.190471	8.730713999999999	6.594953	5.342035	6.065904	0
4.966944	3.318922	3.299529	2.60031	1.925141	2.055041	3
3.781255	2.73592	2.777269	2.608356	2.09259	2.2082610000000003	2
6.284798	8.070905	3.704979	3.995085	3.5248530000000002	6.596246	1
4.730971	4.6386	3.84354	2.432823	3.156748	3.0085179999999996	2
11.192548	9.481926000000001	8.732255	6.718448	5.9666250000000005	5.8846419999999995	0
4.621682	2.752157	2.839227	2.71515	2.017914	2.829483	0
3.382329	3.720924	4.834	3.052336	3.5301400000000003	1.644638	5
4.3093960000000004	2.503997	4.866154	4.120725	2.614485	1.732286	8
6.400240999999999	4.666601	3.39519	7.726808	4.466212	3.848471	0
5.698747	3.718051	2.911999	4.185709	4.3486389999999995	1.568177	5
4.517292	2.5525789999999997	1.591268	2.860453	1.884752	2.253709	3
4.992936	2.876152	2.9202390000000005	3.456213	1.842228	2.558745	0
5.672207	6.544751	4.743634	4.912567	4.2449069999999995	4.636978	5
5.351329	2.529524	4.331425	2.657637	3.0611040000000003	5.001997	2
5.2359469999999995	2.392111	3.8049939999999998	3.265041	4.296019	3.659897	8
2.851911	2.573048	6.96948	7.250342	1.597507	2.045048	0
7.848279	5.4792629999999996	3.766477	3.401389	3.1611969999999996	3.4981660000000003	0
4.85558	2.9105730000000003	2.577859	3.621658	3.970895	2.725675	9
6.656898	4.098520000000001	5.036474	5.820373	3.831681	1.6426020000000001	5
4.302414	2.754754	2.560841	1.993519	2.451804	2.122951	3
5.415568	2.6859	3.794207	3.416512	2.7051559999999997	1.651367	4
4.2383500000000005	4.527458	2.68605	3.428318	2.268052	2.924749	6
4.909317	3.545368	3.211933	4.437446	2.823113	2.192716	5
5.578566	4.6882909999999995	5.723606	4.751008000000001	2.378355	3.5556159999999997	8
5.367952	3.573931	5.829391	5.160538000000001	2.509051	3.104626	9
6.797917999999999	4.409794	4.138134000000001	4.966294	2.98729	2.130953	4
3.758769	2.764197	3.5466499999999996	1.768646	2.080901	2.1946909999999997	2
4.734505	1.552987	3.3710180000000003	1.573289	4.091107	3.7156339999999997	1
5.225959	3.123108	5.301456	4.554659	2.4237	3.164823	7
7.614682	5.1832	3.6999210000000002	3.303152	2.801827	3.665076	1
5.599422	5.355362	3.6615	2.848343	3.2125529999999998	2.98747	9
6.6379850000000005	4.167381	5.53635	8.096399	5.399195000000001	7.265465	5
4.606752	2.325762	4.6385000000000005	2.404296	1.844583	3.594848	1
4.073668	3.5279	1.577725	1.618711	2.127403	2.494602	3
5.5133849999999995	4.649338	5.664104	4.678133	3.238125	2.684095	8
6.6034559999999995	4.066582	4.976724	5.78723	2.2145420000000002	3.194694	5
5.352755	2.946592	4.190135	2.94163	2.740667	2.2841259999999997	0
5.40726	3.231455	6.0455000000000005	4.93613	2.453081	2.4484529999999998	7
5.257156	4.606834	4.9912	3.846863	3.170507	2.922211	9
3.7443239999999998	1.742664	2.778845	3.5341	2.073343	2.1858500000000003	2
4.697229	2.384083	3.802034	4.193735	2.7160919999999997	2.0490250000000003	1
5.316699	3.1773350000000002	5.403603	5.394107	3.297276	1.61782	7
6.01464	1.546379	4.317923	4.645782	5.075079000000001	5.256931	9
5.386016	3.2187609999999998	3.7795560000000004	4.916739	4.6823999999999995	5.0254069999999995	7
6.539987999999999	3.047342	4.9846699999999995	2.631553	2.78146	5.617156	2
7.023816	4.631489	4.229781	5.911645	2.763503	1.637778	4
5.033685	6.716859	3.076557	2.712019	4.5488	4.2248909999999995	0
3.475073	3.617792	3.260131	4.7535	1.8197240000000001	2.901421	1
7.670001	4.607163	6.000461	4.371461	2.519069	3.978229	5
6.0906	4.24935	4.367122	3.484927	2.158764	2.740429	4
5.293149	4.347788	5.435560000000001	4.42282	3.2113699999999996	1.598195	8
7.6147540000000005	6.1812510000000005	10.817667	6.0986590000000005	1.557108	6.0553930000000005	5
4.725929	2.398199	4.7732	3.2697779999999996	1.831013	2.915092	1
4.130364	3.577	1.599683	1.641241	2.157012	2.529321	3
4.8133490000000005	3.444791	3.56693	3.834416	2.068402	2.513384	1
7.026104	5.050988	4.239261	4.021521	2.820577	4.326919	4
7.963654	6.389986	4.940211	3.545303	4.92315	3.0755049999999997	6
4.855926	3.513162	3.688316	2.7885	2.1791359999999997	3.236069	1
5.454954	3.2599590000000003	4.9796700000000005	6.098825	1.543026	3.383019	7
4.729065	2.3988579999999997	4.22185	3.823064	1.833272	2.916991	1
5.941452	5.6295	4.553324	3.6163149999999997	2.098191	2.358245	2
2.825765	2.9566440000000003	3.6945	2.249848	2.220292	2.107613	0
5.384899	3.218092	5.46687	5.469347	2.438617	2.984365	7
6.144444	5.419717	5.3977129999999995	2.376138	3.747434	3.98151	6
5.609082	4.700141	6.315632	4.720744	2.673443	3.421888	8
7.737947	4.872499	3.752986	3.952757	3.3013630000000003	3.50078	4
4.9823059999999995	4.08581	2.595151	2.602864	2.8286119999999997	2.733737	6
4.648002999999999	3.331798	3.688156	2.422611	3.4366269999999997	2.050321	1
7.024596000000001	4.771317	3.7746679999999997	2.720359	3.3789689999999997	3.001872	0
5.09375	3.6847320000000003	3.822089	3.717575	2.2365969999999997	2.522649	1
8.489625	4.608528	5.351557	4.396539000000001	2.536372	4.246725	8
11.106138	3.571803	7.219258	4.079086	4.074972	4.181243	6
5.68596	3.693499	5.128765	3.368938	3.722456	2.1976050000000003	5
5.687506	3.7125630000000003	5.144925	4.18223	1.566357	3.003689	5
5.965555	3.838	2.8931810000000002	4.008543	3.7622739999999997	3.2262880000000003	4
7.564267	4.542369	5.861734	3.505184	3.1077019999999997	4.097777000000001	5
7.142343	6.7021820000000005	9.200717000000001	5.282056	2.936499	4.780943	4
7.047191	4.9038710000000005	3.788896	3.315683	3.427721	2.615965	4
4.336477	3.7555	1.6027879999999999	2.007054	2.4695929999999997	2.14381	3
4.844097	4.133661	4.041085	2.734668	2.390929	2.3700669999999997	6
4.802753	3.467593	3.668149	2.7605560000000002	2.147125	3.2145349999999997	1
4.652171	3.328602	3.7083	2.429917	3.448709	2.045062	1
4.785719	3.4187019999999997	3.8295969999999997	3.5556460000000003	1.601316	2.951739	1
5.069587	4.03	2.9358980000000003	2.860323	2.7434760000000002	1.668543	4
3.717967	1.726167	3.6964040000000002	2.5406079999999998	2.050068	2.17398	2
4.682957	2.3713040000000003	4.179759000000001	3.771514	2.70526	2.050907	1
4.197825	1.734323	4.595688	4.595357	2.399759	2.433855	9
5.503553	4.206752	4.60465	4.456038	4.6222840000000005	2.755057	9
5.488209	3.757747	5.955613	5.239605	3.326891	3.271483	9
1.542011	4.023992	3.284315	4.367284	3.5300779999999996	1.971249	9
6.093145	3.8941999999999997	3.020277	4.063446	4.337396	3.313929	4
5.043594000000001	3.7991930000000003	3.559881	5.087154999999999	2.973922	2.796914	4
5.673355	6.0495	6.423311	3.415563	3.431433	4.048947	9
5.485641	4.712553	5.957000000000001	3.9839079999999996	3.503199	3.336541	8
4.426544	2.581157	2.839866	2.052504	1.915127	2.710693	3
4.6979	2.384484	3.802784	4.1943470000000005	2.716508	2.542615	1
5.33777	2.311395	4.75885	3.633604	2.337748	3.548514	5
5.574802	4.868305	2.65237	4.7500230000000006	4.035491	3.300566	8
6.535601	7.755599	5.168143	3.511167	3.269425	4.103887	5
5.796953	2.925705	3.01382	4.562455	4.439807	2.9095940000000002	6
5.122917	5.602318	4.438275	2.533158	2.8242019999999997	2.9625690000000002	9
5.4549330000000005	4.543209	3.209295	6.145804999999999	3.2066239999999997	2.481866	8
6.108118	7.198153	5.920236	4.95031	4.351057	5.661932	7
7.2373840000000005	9.8733	5.423611	2.225923	5.661744	5.589797	4
4.104731	3.9635	3.136818	1.6777259999999998	2.2160970000000004	2.4897650000000002	2
5.273095	3.151277	3.65312	4.61248	3.245302	4.0245359999999994	7
4.598173	2.617229	3.73433	4.100676	2.19984	2.328744	2
6.133894	7.219640999999999	5.393269999999999	4.763961999999999	2.677415	4.3680069999999995	7
7.1382069999999995	6.453347	8.774515	5.3563909999999995	4.541297	5.7869600000000005	0
8.555441	6.097067	4.8507489999999995	4.098594	3.115833	2.575292	0
5.001354	6.688859	3.064035	2.699172	4.531915	4.205092	0
4.704982	2.389203	1.570173	4.200921	4.0632589999999995	2.002172	1
3.469491	3.773013	4.378288	4.448725	1.920341	2.522847	5
4.314192	2.587492	2.743948	1.99419	2.455062	2.137388	3
3.766272	1.75331	3.745082	2.606076	2.084781	2.198752	2
6.80447	5.572101	5.760593999999999	8.159365000000001	4.829622	5.170069	6
4.95327	4.029884	5.19925	3.9707359999999996	3.040395	3.390023	9
5.282129	3.656342	1.568823	3.171906	2.3932130000000003	2.2241049999999998	0
4.798287	3.264229	5.259063	4.607239	2.780461	3.004741	9
8.613503	4.68256	3.2478629999999997	5.2624200000000005	4.76776	2.6706950000000003	8
5.153156	3.92575	3.03488	2.582064	2.436024	2.6666100000000004	0
5.456677	3.260988	5.54735	5.534642	5.135103	3.384087	7
5.014194	3.23741	4.3535449999999996	2.577505	2.892227	2.400613	6
4.440416	2.581446	5.007219	4.2633399999999995	1.799265	2.632994	8
5.178675	3.94785	3.0447629999999997	2.592205	2.44935	2.6822369999999998	0
4.017264	2.619034	1.898719	2.0964359999999997	2.9015560000000002	2.963569	2
5.130859	4.3153500000000005	4.535864	2.989246	2.495564	2.7362130000000002	6
7.277990000000001	4.86285	4.9558599999999995	7.240086	4.86132	7.904691	4
4.955018	3.241568	3.4228680000000002	2.575271	1.805154	2.814396	2
6.262137	4.702287	4.870462	4.641821	2.472081	1.6450200000000001	1
4.635282	5.152004	4.89125	2.960279	3.0389999999999997	3.592784	9
3.767724	3.132524	4.283188	3.019741	2.156666	2.283169	9
5.489912	4.2448179999999995	2.242897	2.268167	1.9674909999999999	3.2484200000000003	0
3.4534990000000003	3.231169	5.3508	5.862559	2.860446	3.0473559999999997	9
4.581938	2.384352	3.800039	3.252446	2.847934	3.78871	8
9.999692	7.630526	10.916103	6.404418	3.068089	5.449790999999999	4
4.811839	4.151	2.340388	2.76729	2.093166	1.613772	0
4.8057110000000005	3.642797	1.562765	2.857414	2.618739	2.444916	0
4.084176	1.581794	3.537	1.622887	2.132891	2.501036	3
4.445321	3.604225	4.8549999999999995	3.810643	2.820042	2.361053	8
4.653047000000001	3.746162	5.233643	2.47021	1.940403	3.600482	8
6.1263950000000005	3.756524	6.723313	4.026822	3.835689	5.445421	9
9.925175	5.666859	5.071407	9.266525	4.751639	8.363915	6
5.55666	4.087904	3.246113	4.509632	1.609362	3.4237960000000003	1
3.852259	3.917787	2.6650989999999997	2.772862	2.292644	1.9224580000000002	6
4.124245	3.9804000000000004	3.144376	1.68548	2.2262890000000004	2.501715	2
4.294332000000001	2.571298	2.735317	1.986053	2.4445129999999997	2.125668	3
8.239346000000001	3.759031	5.3451889999999995	4.175355	4.162661	2.522148	4
5.6460729999999995	3.3322089999999998	3.203448	5.2710799999999995	4.621618	2.708622	5
4.192386	1.541526	1.545718	4.966	4.624576	2.691962	9
3.481421	1.9358719999999998	3.978174	3.59735	2.053883	1.917168	9
7.135171	8.708863000000001	5.4129000000000005	3.2563400000000002	6.812307000000001	5.600214	6
6.3577449999999995	4.206547	5.5285	3.511463	5.248689000000001	5.031866	9
4.658661	2.419566	5.045999999999999	3.969895	3.512212	1.633063	8
2.777277	2.709641	1.6081850000000002	3.7969999999999997	3.236198	2.026825	2
4.85413	5.350884	4.287913	3.328074	2.786998	2.951942	9
7.955719	7.931668	5.260328	3.800071	5.218925	5.280673	4
4.352982	5.1023879999999995	2.664473	3.926586	1.8536040000000003	2.055666	3
5.38017	4.12235	3.045963	2.956616	2.7598320000000003	2.293118	0
6.235252	3.295024	5.067029	3.635519	2.853957	4.556709	2
4.597814	2.3233360000000003	4.632	2.401841	3.408966	2.02073	1
4.745858	3.386451	1.565789	3.27553	4.084607	2.027203	1
7.735229	9.549418000000001	7.654541	3.2346690000000002	5.271953	5.9263770000000005	5
5.404353	3.229718	5.488849999999999	5.486877	1.547261	3.351637	7
5.366829	4.303852	5.512892	2.497542	2.206347	2.110904	4
3.764739	2.722906	2.767503	2.600151	2.084037	2.1982909999999998	2
11.489287000000001	9.018627	10.936916	7.136239000000001	5.814451	6.772988	5
5.974998	4.198	4.25245	3.434944	1.586694	2.658432	4
5.851612	5.06965	2.673291	3.68024	1.994191	2.2186310000000002	0
5.654879	5.136387	3.116611	2.9556620000000002	2.963892	1.8978169999999999	0
5.611162	4.135585	4.537029	4.246474	1.62533	2.47058	1
6.575545	8.067689	4.150792	4.1037859999999995	4.317470999999999	2.583817	0
5.020752	3.639868	3.202755	4.194086	3.095154	1.645118	1
6.059955	3.390272	4.37285	7.280599	4.069752	7.721908	0
8.494768	4.6116019999999995	5.3573070000000005	4.399729000000001	2.537937	4.2514199999999995	8
4.9620370000000005	4.29725	1.597566	2.591339	1.672778	3.038615	3
5.3334790000000005	4.194575	2.943651	3.234787	2.53767	2.769793	4
4.779698	2.374464	3.773109	4.147239	3.6217040000000003	3.078176	8
4.826896	2.338038	4.83225	2.774171	2.158741	3.229292	1
4.735791	4.086561	3.932343	2.688414	2.3575369999999998	1.7504430000000002	6
4.605243	3.5651669999999998	5.024312	4.329178	2.809395	2.366917	9
5.400842	3.227621	5.484865	5.483732	1.546257	3.3494599999999997	7
4.41809	5.547984	3.3534450000000002	1.60351	5.092188	5.747364	0
8.478457	4.60065	5.350357	4.390276	2.53165	4.246624	8
7.541874	4.530592	5.8572109999999995	3.5007859999999997	2.528715	4.65248	5
4.749662	2.4065529999999997	2.55037	3.830282	3.533601	2.929594	1
5.274727	3.152253	5.343865	4.614305	1.556515	4.025548	7
5.3988119999999995	6.011101	4.68975	3.118175	3.265821	3.971508	9
6.92628	5.415929	8.725206	5.293349	2.849816	5.822082	6
6.372267	4.4171	4.6002279999999995	2.541951	3.228073	2.850943	4
5.357263	2.891773	4.179093	2.954291	2.776359	1.628748	0
5.50431	4.807761	4.288639	4.688435	3.206259	2.418489	8
5.0629539999999995	5.161552	2.6466510000000003	3.173891	2.723951	2.961819	6
5.793162000000001	3.0208220000000003	4.9308	4.8341460000000005	2.859556	3.000362	6
4.3377930000000005	2.313219	3.858388	3.6142659999999998	2.598142	3.3875400000000004	8
5.163081	3.085531	5.7725	3.202007	1.5710760000000001	4.713227	7
4.4363589999999995	2.580123	2.852236	2.058639	2.530342	2.103596	3
4.808932	3.491438	3.681401	3.067983	1.956904	3.714739	5
6.704946	3.958222	4.96418	3.700304	2.770752	3.258892	6
4.494572	3.403872	4.5507	2.716428	2.672518	2.723589	2
3.4604719999999998	3.3609679999999997	3.981982	4.4597999999999995	3.477878	1.8521830000000001	8
4.91917	3.557318	3.804651	3.925535	1.941939	3.026187	5
6.061905	3.3918280000000003	4.3744060000000005	7.288279999999999	4.073019	4.2580279999999995	0
4.996771	3.852263	4.060290999999999	4.731229	4.210288	3.088126	9
5.745066	3.5612120000000003	4.5819090000000005	8.257225	4.021855	3.953505	6
5.319190000000001	4.5920000000000005	4.764138	3.529354	2.1995240000000003	2.852216	6
4.5275739999999995	2.57289	2.537692	1.642083	2.180501	2.272049	3
6.222066	5.85845	4.892893	3.6612549999999997	2.350428	1.600345	2
4.071936	2.555154	2.5483	1.618023	2.126499	2.4935419999999997	3
6.5184750000000005	4.370895	3.389398	7.587979	3.834879	7.490137	0
4.095289	3.267836	3.618277	3.829721	3.2208769999999998	2.5606	9
7.060742	5.425295	9.689167	5.304958	1.8288039999999999	4.9425989999999995	0
3.9865510000000004	2.720863	1.770539	3.482045	2.984855	2.391706	6
4.091508	3.54335	1.5846339999999999	1.625801	2.13672	2.505527	3
6.1909670000000006	4.655338	4.260905	5.121585	2.4024419999999997	1.60334	1
4.303800000000001	2.578492	2.739923	1.9900609999999999	2.449635	2.131024	3
4.717144	2.703525	4.278392	4.761538	2.921372	1.725851	6
5.305099	5.466353	5.569183000000001	2.9238939999999998	4.552051	4.093066	6
3.4574309999999997	3.3591499999999996	3.978582	4.4570229999999995	3.4759919999999997	2.344643	8
5.416981	3.651481	4.680588	2.397403	5.133597	4.244965	8
4.143065	2.618136	2.8601419999999997	1.6249859999999998	2.354483	2.081887	3
5.955726	5.302102	5.254379	2.9701560000000002	2.219455	1.609463	0
4.03972	2.536652	1.5847920000000002	2.546855	2.109674	2.473813	3
4.95327	4.029884	5.19925	3.9707359999999996	3.040395	3.390023	9
5.845707	3.0210060000000003	5.0003	4.889139	2.1547159999999996	2.937444	6
5.256504	3.141362	4.79851	5.87695	3.259945	1.599503	7
5.685605000000001	4.535095	4.4887440000000005	8.914027	3.9912219999999996	3.5301919999999996	4
5.326884	3.84375	3.7333439999999998	2.3508649999999998	3.395109	4.720115	9
3.044053	2.7394480000000003	6.967174	7.3506849999999995	2.16271	1.650981	0
4.89251	4.322045	3.4882530000000003	2.559258	2.164441	2.580611	2
7.528897	4.523761	5.854297	3.498099	3.0726419999999997	4.094419	5
6.26516	7.234039	4.6412379999999995	2.686002	5.373441	3.1946649999999996	4
5.371651	3.807407	3.0946119999999997	4.216187	3.3604380000000003	1.615834	0
4.41673	2.5668130000000002	2.841317	2.049974	2.519466	2.093369	3
4.041412	4.7264219999999995	4.934010000000001	3.574054	3.2319959999999996	2.902409	6
8.085888	5.150117	5.229653	3.676866	3.6764529999999995	3.162495	4
5.1787410000000005	3.9446000000000003	3.049671	2.59258	2.447743	2.68207	0
4.460296	2.386421	3.9953640000000004	4.479576	2.5867620000000002	2.7100210000000002	8
4.051266	2.525112	3.343835	4.277845	3.678338	1.811681	6
5.226317	3.123322	5.299259	4.561182	2.427807	3.157447	7
4.377148	2.543248	4.397368	4.744925	2.661485	1.762264	8
5.823841	5.0456	2.658788	3.663234	1.9879289999999998	2.212204	0
6.266702	4.700599	4.885369	4.650933	1.545693	2.481406	1
6.130312	3.3008070000000003	2.872504	6.676500000000001	3.745259	2.279077	6
4.963017	3.7489	6.275317	2.3824050000000003	3.771573	1.567879	5
5.332727	1.566322	4.146253	3.0887420000000003	2.940261	2.034755	0
4.3029910000000005	2.756636	2.559566	1.9941809999999998	2.4524179999999998	2.122524	3
5.037824	2.388474	5.039149999999999	2.893742	2.751136	2.564572	1
6.0011790000000005	9.430242	5.1361360000000005	3.2857510000000003	4.366682	6.183579	8
